country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,62.37252977904465,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,62.53970684619383,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,62.73642423722111,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,62.93328307143261,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,64.17311153315271,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,65.40299982989539,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,66.62364018986848,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,67.83508698958408,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,69.03739403518364,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,70.23060910086018,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,71.4142326230257,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,72.58888963447617,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,73.75463584936482,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,74.85987299274612,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,75.96418576214415,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,77.06726388346769,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,78.16785106867657,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,18.92805503450029,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,19.47838167606965,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,20.02650195706351,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,20.57218480335531,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,21.11520378922892,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,21.65518769976337,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,22.1922489861033,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,22.72634145733382,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,23.25741281277277,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,23.78481925126916,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,24.3089794054475,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,24.82811449786566,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,25.34226688373236,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,25.85119812527691,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,26.35496356781043,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,26.85361828265001,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,27.34681905955885,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,27.83490613466447,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,28.31768409452632,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,28.79510467491768,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,29.26725111040952,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,29.73408411979513,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,30.19569784324094,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,98.25068214804068,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,98.25068214804068,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,98.25068214804068,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,98.25068214804068,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,98.25068214804068,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,98.10335449927433,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,97.95602685050802,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,97.80869920174166,Total,,%,,,,Total
